347  100000  0.6  1.13972  269961  1187.93  933.324  334.423  907.27  0.000479919  0.997676  0  0.6  0.6  1
350  100000  0.6  1.12988  272746  1191.98  937.395  335.713  917.583  0.00048373  0.997744  0  0.6  0.6  1
200  298000  0.6  6.10205  146118  1038.75  772.571  257.927  539.309  0.000277078  0.96345  0  0.6  0.6  1
203  298000  0.6  6.00267  148429  1040.25  774.515  259.86  547.606  0.000281473  0.964928  0  0.6  0.6  1
206  298000  0.6  5.90667  150746  1041.86  776.548  261.771  555.974  0.000285863  0.966329  0  0.6  0.6  1
209  298000  0.6  5.81389  153068  1043.58  778.667  263.66  564.407  0.000290248  0.967658  0  0.6  0.6  1
212  298000  0.6  5.72415  155397  1045.4  780.871  265.527  572.904  0.000294626  0.968921  0  0.6  0.6  1
215  298000  0.6  5.63729  157732  1047.32  783.156  267.374  581.467  0.000298997  0.970121  0  0.6  0.6  1
218  298000  0.6  5.55318  160073  1049.34  785.521  269.201  590.093  0.000303361  0.971263  0  0.6  0.6  1
221  298000  0.6  5.47168  162421  1051.45  787.964  271.008  598.783  0.000307718  0.972349  0  0.6  0.6  1
224  298000  0.6  5.39266  164776  1053.66  790.483  272.797  607.545  0.000312065  0.973384  0  0.6  0.6  1
227  298000  0.6  5.316  167139  1055.95  793.074  274.567  616.355  0.000316405  0.97437  0  0.6  0.6  1
230  298000  0.6  5.2416  169509  1058.32  795.737  276.319  625.224  0.000320734  0.975311  0  0.6  0.6  1
233  298000  0.6  5.16935  171887  1060.78  798.468  278.053  634.142  0.000325055  0.976209  0  0.6  0.6  1
236  298000  0.6  5.09917  174273  1063.31  801.267  279.77  643.13  0.000329365  0.977066  0  0.6  0.6  1
239  298000  0.6  5.03094  176667  1065.92  804.13  281.47  652.176  0.000333665  0.977885  0  0.6  0.6  1
242  298000  0.6  4.9646  179069  1068.61  807.057  283.155  661.279  0.000337954  0.978668  0  0.6  0.6  1
245  298000  0.6  4.90006  181480  1071.37  810.044  284.823  670.437  0.000342232  0.979417  0  0.6  0.6  1
248  298000  0.6  4.83725  183899  1074.19  813.089  286.476  679.65  0.000346498  0.980133  0  0.6  0.6  1
251  298000  0.6  4.77609  186328  1077.08  816.192  288.114  688.917  0.000350753  0.980819  0  0.6  0.6  1
254  298000  0.6  4.71652  188766  1080.03  819.348  289.737  698.238  0.000354997  0.981477  0  0.6  0.6  1
257  298000  0.6  4.65847  191213  1083.04  822.558  291.346  707.61  0.000359228  0.982107  0  0.6  0.6  1
260  298000  0.6  4.60189  193669  1086.11  825.818  292.941  717.035  0.000363446  0.982711  0  0.6  0.6  1
263  298000  0.6  4.54671  196135  1089.24  829.127  294.523  726.51  0.000367652  0.98329  0  0.6  0.6  1
266  298000  0.6  4.49289  198611  1092.42  832.483  296.091  736.034  0.000371845  0.983846  0  0.6  0.6  1
269  298000  0.6  4.44038  201096  1095.65  835.884  297.646  745.608  0.000376026  0.98438  0  0.6  0.6  1
272  298000  0.6  4.38912  203592  1098.93  839.328  299.188  755.23  0.000380193  0.984893  0  0.6  0.6  1
275  298000  0.6  4.33906  206098  1102.26  842.814  300.719  764.9  0.000384347  0.985386  0  0.6  0.6  1
278  298000  0.6  4.29017  208614  1105.64  846.339  302.237  774.616  0.000388487  0.98586  0  0.6  0.6  1
281  298000  0.6  4.24241  211141  1109.06  849.902  303.743  784.377  0.000392614  0.986316  0  0.6  0.6  1
284  298000  0.6  4.19573  213678  1112.51  853.501  305.238  794.184  0.000396728  0.986754  0  0.6  0.6  1
287  298000  0.6  4.1501  216226  1116.01  857.135  306.722  804.035  0.000400828  0.987176  0  0.6  0.6  1
